,0,1
300,这玩笑开大了，一个女人能把一个尸体拉的挂起来，造成上吊的假象，太不可思议了。实话说的，一个男人也做不到。,用户bd440de41ab80
301,这开头炸车有点不科学，车炸了，又一通扫射愣从人到车一点事没有？是车太坚固还是炸弹是烟花还是子弹是橡皮？,用户@c26d81c419180
302,她喜欢你,用户@ddfe6a0411d80
303,出场费不小,用户@ddfe6a0411d80
304,这人抓住要叛变,用户61dbee04
305,金蛇郎君，李修贤,152****2228_m1016
306,他是坏人,用户6d3195a1
307,看了半集，人物太多，我记不住，拜拜,用户64f8f35f
308,好多老戏骨，李修贤都来了，年轻的时候帅得很了,用户6a53e4c2
309,邱心志这几年演了很多剧呀,用户51f2f315
310,你们都猜错了，扫地的老头是扫地僧,用户95edcb8413641
311,这部电视剧没看过好看不好看啊,用户9bd965c41fa00
312,《打狗棍》里，演那图鲁的爹,用户3c6ea74401f76
313,哈哈，演员当然是有好人有坏人,用户6ae9ea08
314,导演有才，这神剧不看完，怎么行,用户9ef200c41ab80
315,这个女的。的表情有点像坏人。,用户657bc785
316,这个人演的过了吧，表情太夸张,用户8f27f10419180
317,这不是韩春明的二姐吗？,用户@ddfe6a0411d80
318,这厂长有问题,用户7c6648442a981
319,香港混不下去了,用户2f17e8440034a
320,没有紧张的感觉,用户@d59563c41aa80
321,主要是长的就像坏人,用户@d59563c41aa80
322,好像是李修贤,用户5e65e00401300
323,他们的，看谁都像特务。,用户1235a8e40233f
324,那么大的地方不走,用户5e65e00401300
325,林演方面人物差不多‘,用户95169c441a840
326,看不明白，看看别人的平论,用户72801ca401b40
327,特物头子也姓姚，书记也姓姚。,用户bd440de41ab80
328,这大饼画的,用户@c26d81c419180
329,渔具聚聚玉女,用户2192c964019d5
330,每个人声音都一样的,用户669e55ef
331,神剧，路灯演的好,用户95edcb8413641
332,又一部一一一一没办法啊，走吧一一一一一,用户8671e02402940
333,李淳罡，亮剑吧,herbear90
334,我就是喜欢大美女,用户949c452418fc0
335,有美女在看吗,用户949c452418fc0
336,好看精寸,用户5fad5c23
337,广告太多,用户881046ee
338,老演员戏好看，,用户6ae9ea08
339,你的字多，我信你,用户1f6814c40124a
340,大家冷静，是神剧,用户9ef200c41ab80
341,神剧啊，值得一看,用户9ef200c41ab80
342,真是风云多变,用户82a4084402700
343,[爱心],用户@cc0e0f2402180
344,其盗非盗。,用户@d6658a041b340
345,怪不得老是保密,用户bdcc928418940
346,姚书记有问题,用户bdcc928418940
347,这个剧太差,用户bdcc928418940
348,只会说注意保密,用户bdcc928418940
349,惊险刺激，值得一看！[大拇指][大拇指][大拇指],用户6e6950cb
350,导演写的的真好,用户62efbc17
351,这时候有这种手铐？,用户6e1f6083
352,吴京在客串,上山打虎妞
353,为人们最好的，网站！[大拇指][大拇指][大拇指][大拇指],用户@d1ba75041a840
354,没法往下看了！,用户49bb12b8
355,还未观看，无从评论。,用户8832d30402300
356,应该是女人,用户@ddfe6a0411d80
