,0,1
76,有赵奕欢啊。好多年没有看到她了。。。能不能再来一个青春期。[大拇指][大拇指][大拇指][大拇指][大拇指],大大滴肥二
77,我的原生家庭我好喜欢我有爱我的爸爸妈妈妈妈对我比较严苛但只是在学习上在生活上满足我想得到的一切，都说父爱如山我的爸爸就是不善表达但一直对我默默付出着我想要什么他一定会尽力让我得到，我爱我的原生家庭我爱我强大的靠山我的爸爸妈妈，2023祝我高考一定会上岸[大拇指]给爸爸妈妈一个最大的礼物,楸你一脸
78,好久没有看这么好的电视剧了，感觉故事就发生在我们身边，剧里的演员都演的太出色了，真的太喜欢看这部电视剧了，演员演的好，导演导的好。,名字都被占用☀
79,东霓，西决，是我高中时期看的小说，一口气看完两本，没想到出了电视剧，很期待,爱吃菠萝的桃子😃
80,#谈谈原生家庭对你的影响#这是我看过的小说，然后我前几天又复看了一遍，西决很惨的，爱上陈嫣，陈嫣和小叔是初恋，见到小叔，和小叔在一起了，生了北北，后来爱上了姐姐闺蜜，姐姐闺蜜又跟姐姐老公方静晖在一起。后来为了自己的学生错过了抢救的时间，撞了医生2次，做20年牢[捂脸笑]。东霓后来和方静晖离了，然后生了个发育不怎么健全的孩子。方静晖后来和她闺蜜在一起[捂脸笑]，东霓还有个孩子叫雪碧（女的），快读初中了，外婆养。南音也可怜，后来和自己初恋男朋友在一起了，终于快要结婚了，后面有矛盾了，爱上了医生的弟弟。但是弟弟虽然也爱她，但是南音初恋又回来求和了。结局是南音又和初恋在一起了。虽然我觉得南音爱医生的弟弟，和她在一起，更快乐，但是现实是南音又和初恋在一起了[捂脸笑]还结婚了有孩子了。虽然东霓被离婚了，可能是经历多了吧，对一切也释怀，外婆死了，雪碧她自己养，这就是他们3个主角的结局。,仰望ಡಡ深蓝色的天空
81,这剧白瞎了白宇这么好的演员，都是找了些什么人当配角，真是无语了[捂脸笑],寻小妞
82,为什么下载好的也不可以看了,在zyan0810
83,"#说说剧里学到的恋爱观#她才是全剧三观最正的女子，完美结局远超郑东霓、郑南音。
在剧中，每位女性都魅力十足，给观众留下了深刻印象。郑东霓敢拼敢闯、敢爱敢恨、雷厉风行，是一个精致的利己主义者。不过，她三观不正，因为自己过不好，便不让所有人安宁",超爱看电视de大哥
84,就在今天？,好姐姐的弟弟
85,"说实话，马伊琍怎么看也是有40对的人了,是找不到年轻演员了吗？这么出戏怎么看啊。",一诺亚😁
86,#谈谈原生家庭对你的影响#我成长于原生家庭，感觉挺幸运的，以前看过一部叫做“原生之罪”的，感觉他们都过得好难，但是我就不一样，父母没有很严格的要求、也没有把我养成所谓的“妈宝男”，抗挫折能力还是挺强的。父母只有在高考或者工作的时候给予一定的建议，没有强制要求，想选择什么方向还是看我自己的喜好，自己决定想做什么[呲牙]。,喜欢吃肉夹馍の叱利欣怿
87,看了几集还可以,云中虎YZH
88,用50岁的老阿姨演女主角，还演小姑娘，上一次我是看40岁的刘晓庆演武则天，这次又刷新了我的三观，可惜了白宇的演技啊！,梧桐树先生⚡️⚡️
89,我覺得是用錢方面影響比較大，從小家境就不好，每次從媽媽那裏收到錢也都是藏著掖著，不會出去買自己喜歡的，除了吃飯。但這也讓我有了不亂花錢的習慣,cky_0827
90,超级超级超级喜欢，马伊琍，和刘林姐！,James Willson
91,世界上哪有这样的2婶·拍的太虚假了,喜欢喝牛奶の叱干蓝尹
92,那可是白宇啊,得瑟胡桃
93,陈嫣是三婶？[捂脸笑][捂脸笑][捂脸笑]吗？,李文3
94,不推荐看👀！！不应该叫龙城，应该叫活佛西决[捂脸笑][捂脸笑]不用开会员了，浪费[呲牙],索besos
95,家庭对我影响就是活的随意，看开了啥都不是事，从小学习也努力可惜脑子不够用，我爸妈也知道我啥水平，就说在学校不找事吃好喝好人好就行[捂脸笑]从小就没有学习压力，长大了也是随自己想法去工作，但是爸妈是给予一定支持了，还好有一门手艺也饿不住[爱心],帥妞_7592
96,高中时候还买过龙城三部曲，马伊琍的东霓有点突兀,凌月！！！！
97,好看好看超级喜欢 这剧挺好看的,7-让爱永恒🌈
98,相亲是人重要还是条件重要,评论小桃君
99,这剧好看我非常喜欢看不错我挺喜欢的,7-让爱永恒🌈
100,非会员为什么只能看前六集,人生路遥
101,高中时看的小说 西决直接从书里抠出来的既视感 希望好看 ,YAWYD
102,我感觉，虽然我在一个普通家庭长大的孩子，比别人幸运的是，父母从小很少苛责我很多事情，只说是尽力了就好，我感谢他们陪伴我这么多年，让我考研读大学，一直非常顺利？心系阳光，所以遇到很多事情，总会想着好的，一面不好的敌方就是承受挫折能力有点差，但这世上本来就没有完美的人。谢谢你们给了我无私的爱，才让我知道，无论何时何地，家永远是我的退路，底气和港湾？以后由女儿守护你们了。,罗玛看爱奇艺
103,我是一棵小草,九月肖邦🍀🍀🌻🌻🌻🌻🌻
104,好久之前读小说的时候我就感觉郑西决会是白宇这样的人，看见他我就想起来乔一成，但是郑西决和乔一成完全不一样，白宇把他们两个区分的非常好，白宇演技真的好绝！,Miss_Unknownnn
105,这个剧的造型师审美有问题！鉴定完毕！,糖果^_^罐儿
